Date,Ticker,Close,Volume
1999-01-07,BPCL.NS,3.138998031616211,3353088
1999-01-07,BRITANNIA.NS,41.24341583251953,156000
1999-01-07,CIPLA.NS,21.43443298339844,911250
1999-01-07,DRREDDY.NS,23.40117073059082,15066000
1999-01-07,EICHERMOT.NS,0.7655025124549866,33000
1999-01-07,HDFCBANK.NS,2.4220666885375977,7790000
1999-01-07,HINDALCO.NS,34.781925201416016,602712
1999-01-07,HINDUNILVR.NS,96.53241729736328,2315000
1999-01-07,INFY.NS,7.458052158355713,9680384
1999-01-07,ITC.NS,9.049236297607422,188539958
1999-01-07,M&M.NS,15.13960075378418,1424800
1999-01-07,ONGC.NS,6.244217872619629,43200
1999-01-07,RELIANCE.NS,6.544804573059082,237430025
1999-01-07,SBIN.NS,10.726522445678713,148386049
1999-01-07,SUNPHARMA.NS,1.92656672000885,2956394
1999-01-07,TATACONSUM.NS,21.768091201782227,14105500
1999-01-07,TATASTEEL.NS,3.2106432914733887,67784303
1999-01-07,TITAN.NS,3.936166524887085,762000
1999-01-07,WIPRO.NS,6.864964962005615,1370933
1999-01-08,AXISBANK.NS,2.258401393890381,220000
1999-01-08,BPCL.NS,3.2549188137054443,2200536
1999-01-08,BRITANNIA.NS,44.54474639892578,310500
1999-01-08,CIPLA.NS,21.85385131835937,1222500
1999-01-08,DRREDDY.NS,24.9927978515625,11138000
1999-01-08,EICHERMOT.NS,0.7596589922904968,34000
1999-01-08,HDFCBANK.NS,2.578904867172241,7272000
1999-01-08,HINDALCO.NS,36.3900032043457,1912703
1999-01-08,HINDUNILVR.NS,98.06204986572266,1532000
1999-01-08,INFY.NS,7.777241706848144,6855424
1999-01-08,ITC.NS,9.272911071777344,184969550
1999-01-08,M&M.NS,15.994763374328612,1812400
1999-01-08,ONGC.NS,6.211271286010742,172800
1999-01-08,RELIANCE.NS,7.068390846252441,249879243
1999-01-08,SBIN.NS,11.585897445678713,113615932
1999-01-08,SUNPHARMA.NS,1.9171229600906368,2310893
1999-01-08,TATACONSUM.NS,22.969898223876957,19645500
1999-01-08,TATASTEEL.NS,3.3305952548980717,87920556
1999-01-08,TITAN.NS,3.922716856002808,702000
1999-01-08,WIPRO.NS,7.150440216064453,931199
1999-01-11,AXISBANK.NS,2.3246304988861084,172500
1999-01-11,BPCL.NS,3.275758981704712,2340480
1999-01-11,BRITANNIA.NS,48.11028289794922,487500
1999-01-11,CIPLA.NS,21.19161033630371,836250
1999-01-11,DRREDDY.NS,23.7259521484375,9134000
1999-01-11,EICHERMOT.NS,0.7596589922904968,19000
1999-01-11,HDFCBANK.NS,2.539199113845825,8420000
1999-01-11,HINDALCO.NS,36.35797119140625,1027431
1999-01-11,HINDUNILVR.NS,95.05736541748048,1291500
1999-01-11,INFY.NS,7.717687606811523,7362304
1999-01-11,ITC.NS,9.276779174804688,287936556
1999-01-11,M&M.NS,15.28212547302246,842000
1999-01-11,ONGC.NS,6.150083541870117,234000
1999-01-11,RELIANCE.NS,7.305009365081787,233185289
1999-01-11,SBIN.NS,11.736451148986816,139213363
1999-01-11,SUNPHARMA.NS,1.9259376525878904,2969304
1999-01-11,TATACONSUM.NS,23.27035140991211,18821000
1999-01-11,TATASTEEL.NS,3.343356132507324,101157709
1999-01-11,TITAN.NS,3.833054780960083,862000
1999-01-11,WIPRO.NS,7.411599636077881,1168533
1999-01-12,AXISBANK.NS,2.271646499633789,47500
1999-01-12,BPCL.NS,3.288783311843872,2797032
1999-01-12,BRITANNIA.NS,46.00136947631836,199500
1999-01-12,CIPLA.NS,20.44107818603516,543750
1999-01-12,DRREDDY.NS,22.58384704589844,7504000
1999-01-12,EICHERMOT.NS,0.7421285510063171,2000
1999-01-12,HDFCBANK.NS,2.5451552867889404,4898000
1999-01-12,HINDALCO.NS,35.65323257446289,646770
1999-01-12,HINDUNILVR.NS,93.8555145263672,1560000
1999-01-12,INFY.NS,8.33510684967041,6443008
1999-01-12,ITC.NS,8.872505187988281,188264232
1999-01-12,M&M.NS,14.498221397399902,965600
1999-01-12,ONGC.NS,6.0528106689453125,104400
1999-01-12,RELIANCE.NS,7.1288042068481445,138880309
1999-01-12,SBIN.NS,11.560810089111328,87081489
1999-01-12,SUNPHARMA.NS,1.788055658340454,2001053
1999-01-12,TATACONSUM.NS,23.865365982055664,16999500
1999-01-12,TATASTEEL.NS,3.1953299045562744,65710210
1999-01-12,TITAN.NS,3.945131778717041,1702000
1999-01-12,WIPRO.NS,8.004572868347168,931733
1999-01-13,AXISBANK.NS,2.265024423599243,25500
1999-01-13,BPCL.NS,3.236684083938598,2017560
1999-01-13,BRITANNIA.NS,45.12459182739258,127500
1999-01-13,CIPLA.NS,21.08123779296875,292500
1999-01-13,DRREDDY.NS,23.594745635986328,5234000
1999-01-13,EICHERMOT.NS,0.7275195717811584,40000
1999-01-13,HDFCBANK.NS,2.614640474319458,4808000
1999-01-13,HINDALCO.NS,36.26187133789063,431768
1999-01-13,HINDUNILVR.NS,93.3119125366211,563000
1999-01-13,INFY.NS,9.001945495605469,13330944
1999-01-13,ITC.NS,8.892937660217285,144157547
1999-01-13,M&M.NS,14.78327751159668,222400
1999-01-13,ONGC.NS,5.676276206970215,198900
1999-01-13,RELIANCE.NS,6.97776985168457,175433913
1999-01-13,SBIN.NS,11.375760078430176,85903105
1999-01-13,SUNPHARMA.NS,1.8525896072387693,1510472
1999-01-13,TATACONSUM.NS,23.285091400146484,31175000
1999-01-13,TATASTEEL.NS,3.1519432067871094,43702909
1999-01-13,TITAN.NS,4.261190891265869,1990000
1999-01-13,WIPRO.NS,8.645030975341797,760533
1999-01-14,AXISBANK.NS,2.2252871990203857,9000
1999-01-14,BPCL.NS,3.124020576477051,1412088
1999-01-14,BRITANNIA.NS,44.42316818237305,100500
1999-01-14,CIPLA.NS,20.52827262878418,431250
1999-01-14,DRREDDY.NS,23.10005569458008,3862000
1999-01-14,EICHERMOT.NS,0.7070671916007996,7000
1999-01-14,HDFCBANK.NS,2.6047139167785645,2650000
1999-01-14,HINDALCO.NS,35.688472747802734,486987
1999-01-14,HINDUNILVR.NS,93.39109802246094,342000
1999-01-14,INFY.NS,9.647111892700195,20356352
1999-01-14,ITC.NS,8.925521850585938,130763845
1999-01-14,M&M.NS,14.925808906555176,254800
1999-01-14,ONGC.NS,5.456630706787109,57600
1999-01-14,RELIANCE.NS,6.854424953460693,119214620
1999-01-14,SBIN.NS,11.134257316589355,55224609
1999-01-14,SUNPHARMA.NS,1.851015329360962,619680
1999-01-14,TATACONSUM.NS,22.26884078979492,29784000
1999-01-14,TATASTEEL.NS,3.209367036819458,71324244
1999-01-14,TITAN.NS,4.568283557891846,4958000
1999-01-14,WIPRO.NS,9.33669090270996,1104533
1999-01-15,AXISBANK.NS,2.1126980781555176,31000
1999-01-15,BPCL.NS,3.0217742919921875,836064
1999-01-15,BRITANNIA.NS,44.09350204467773,90000
1999-01-15,CIPLA.NS,20.70596694946289,153750
1999-01-15,DRREDDY.NS,22.28273582458496,5128000
1999-01-15,EICHERMOT.NS,0.7012237906455994,7000
1999-01-15,HDFCBANK.NS,2.4439051151275635,3688000
1999-01-15,HINDALCO.NS,32.83429336547852,774245
1999-01-15,HINDUNILVR.NS,92.2165756225586,579500
1999-01-15,INFY.NS,9.549213409423828,16755200
1999-01-15,ITC.NS,8.878580093383789,226907820
1999-01-15,M&M.NS,14.41904354095459,243200
1999-01-15,ONGC.NS,5.020476818084717,125100
1999-01-15,RELIANCE.NS,6.799046516418457,108959192
1999-01-15,SBIN.NS,10.789252281188965,51492789
1999-01-15,SUNPHARMA.NS,1.819535493850708,645501
1999-01-15,TATACONSUM.NS,21.8564567565918,33819000
1999-01-15,TATASTEEL.NS,3.0919671058654785,43752780
1999-01-15,TITAN.NS,4.202911376953125,1266000
1999-01-15,WIPRO.NS,9.153475761413574,1985066
1999-01-18,AXISBANK.NS,2.159058094024658,9000
1999-01-18,BPCL.NS,2.94688081741333,1644840
1999-01-18,BRITANNIA.NS,45.89614868164063,1099500
1999-01-18,CIPLA.NS,21.27880859375,725625
1999-01-18,DRREDDY.NS,22.68709373474121,2424000
1999-01-18,EICHERMOT.NS,0.704145610332489,19000
1999-01-18,HDFCBANK.NS,2.3426544666290283,2078000
1999-01-18,HINDALCO.NS,32.324951171875,407095
1999-01-18,HINDUNILVR.NS,93.96200561523438,1068000
1999-01-18,INFY.NS,9.530396461486816,7147008
1999-01-18,ITC.NS,9.156929969787598,166701587
1999-01-18,M&M.NS,14.494261741638184,140800
1999-01-18,ONGC.NS,5.145987033843994,54000
1999-01-18,RELIANCE.NS,6.821701049804688,201381280
1999-01-18,SBIN.NS,10.817482948303224,38015556
1999-01-18,SUNPHARMA.NS,1.8258315324783323,490580
1999-01-18,TATACONSUM.NS,22.35721015930176,13122500
1999-01-18,TATASTEEL.NS,3.0358190536499023,24949682
1999-01-18,TITAN.NS,3.86667799949646,758000
1999-01-18,WIPRO.NS,8.916062355041504,912266
1999-01-19,AXISBANK.NS,2.185549259185791,7500
1999-01-19,BPCL.NS,2.814027070999145,2086656
1999-01-19,BRITANNIA.NS,45.35839080810547,135000
1999-01-19,CIPLA.NS,20.970870971679688,193125
1999-01-19,DRREDDY.NS,21.809551239013672,5022000
1999-01-19,EICHERMOT.NS,0.704145610332489,40000
1999-01-19,HDFCBANK.NS,2.223536491394043,3454000
1999-01-19,HINDALCO.NS,31.71312713623047,616224
1999-01-19,HINDUNILVR.NS,93.10160064697266,659000
1999-01-19,INFY.NS,10.29287815093994,14387456
1999-01-19,ITC.NS,8.836603164672852,190843899
1999-01-19,M&M.NS,14.015213966369627,435200
1999-01-19,ONGC.NS,4.973411083221436,133200
1999-01-19,RELIANCE.NS,6.547322750091553,139560923
1999-01-19,SBIN.NS,10.350153923034668,41729835
1999-01-19,SUNPHARMA.NS,1.8069435358047483,1433012
1999-01-19,TATACONSUM.NS,21.444074630737305,22615500
1999-01-19,TATASTEEL.NS,2.845680952072144,54467001
1999-01-19,TITAN.NS,3.765807867050171,2016000
1999-01-19,WIPRO.NS,8.86742877960205,1003199
1999-01-20,AXISBANK.NS,2.185549259185791,0
1999-01-20,BPCL.NS,2.814027070999145,0
1999-01-20,BRITANNIA.NS,45.35839080810547,0
1999-01-20,CIPLA.NS,20.970870971679688,0
1999-01-20,DRREDDY.NS,21.809551239013672,0
1999-01-20,EICHERMOT.NS,0.704145610332489,0
1999-01-20,HDFCBANK.NS,2.223536491394043,0
1999-01-20,HINDALCO.NS,31.71312713623047,0
1999-01-20,HINDUNILVR.NS,93.10160064697266,0
1999-01-20,INFY.NS,10.29287815093994,0
1999-01-20,ITC.NS,8.836603164672852,0
1999-01-20,M&M.NS,14.015213966369627,0
1999-01-20,ONGC.NS,4.973411083221436,0
1999-01-20,RELIANCE.NS,6.547322750091553,0
1999-01-20,SBIN.NS,10.350153923034668,0
1999-01-20,SUNPHARMA.NS,1.8069435358047483,0
1999-01-20,TATACONSUM.NS,21.444074630737305,0
1999-01-20,TATASTEEL.NS,2.845680952072144,0
1999-01-20,TITAN.NS,3.765807867050171,0
1999-01-20,WIPRO.NS,8.86742877960205,0
1999-01-21,AXISBANK.NS,2.152435541152954,10500
1999-01-21,BPCL.NS,2.9540438652038574,781656
1999-01-21,BRITANNIA.NS,48.987060546875,673500
1999-01-21,CIPLA.NS,21.632003784179688,290625
1999-01-21,DRREDDY.NS,23.18609046936035,3910000
1999-01-21,EICHERMOT.NS,0.7012237906455994,58000
1999-01-21,HDFCBANK.NS,2.243389844894409,2620000
1999-01-21,HINDALCO.NS,32.033447265625,601538
1999-01-21,HINDUNILVR.NS,96.4231185913086,3119500
1999-01-21,INFY.NS,11.116331100463867,8440320
1999-01-21,ITC.NS,9.07961082458496,211934540
1999-01-21,M&M.NS,14.684292793273926,472400
1999-01-21,ONGC.NS,5.124024868011475,90900
1999-01-21,RELIANCE.NS,6.708425998687744,120108101
1999-01-21,SBIN.NS,10.663795471191406,41303316
1999-01-21,SUNPHARMA.NS,1.8761991262435915,748781
1999-01-21,TATACONSUM.NS,22.35721015930176,21064500
1999-01-21,TATASTEEL.NS,2.8597183227539062,121785547
1999-01-21,TITAN.NS,3.777015209197998,886000
1999-01-21,WIPRO.NS,9.576826095581056,1384266
1999-01-22,AXISBANK.NS,2.159058094024658,4500
1999-01-22,BPCL.NS,2.9169235229492188,827448
1999-01-22,BRITANNIA.NS,51.57764053344727,318000
1999-01-22,CIPLA.NS,21.612136840820312,468750
1999-01-22,DRREDDY.NS,22.41178321838379,3470000
1999-01-22,EICHERMOT.NS,0.709989070892334,36000
1999-01-22,HDFCBANK.NS,2.271183490753174,1742000
1999-01-22,HINDALCO.NS,31.71312713623047,399458
1999-01-22,HINDUNILVR.NS,95.0628433227539,692500
1999-01-22,INFY.NS,11.638469696044922,14387968
1999-01-22,ITC.NS,8.93270206451416,132011618
1999-01-22,M&M.NS,14.648669242858888,745600
1999-01-22,ONGC.NS,5.080094814300537,133200
1999-01-22,RELIANCE.NS,6.8015618324279785,124151173
1999-01-22,SBIN.NS,10.75788688659668,44123667
1999-01-22,SUNPHARMA.NS,1.8702178001403809,813331
1999-01-22,TATACONSUM.NS,23.3881778717041,40222500
1999-01-22,TATASTEEL.NS,2.8354721069335938,53391215
1999-01-22,TITAN.NS,3.631314754486084,420000
1999-01-22,WIPRO.NS,9.897197723388672,1831466
1999-01-25,AXISBANK.NS,2.159058094024658,15500
1999-01-25,BPCL.NS,2.7677886486053467,1306560
1999-01-25,BRITANNIA.NS,53.073997497558594,351000
1999-01-25,CIPLA.NS,20.87704849243164,519375
1999-01-25,DRREDDY.NS,23.19684410095215,5082000
1999-01-25,EICHERMOT.NS,0.7012237906455994,58000
1999-01-25,HDFCBANK.NS,2.2076539993286133,1580000
1999-01-25,HINDALCO.NS,31.6490535736084,968687
1999-01-25,HINDUNILVR.NS,96.5870361328125,1622500
1999-01-25,INFY.NS,11.004855155944824,11099648
1999-01-25,ITC.NS,8.858696937561035,137110198
1999-01-25,M&M.NS,14.411125183105469,361200
1999-01-25,ONGC.NS,4.998513698577881,69300
1999-01-25,RELIANCE.NS,6.70590877532959,114612071
1999-01-25,SBIN.NS,10.419157028198242,40418291
1999-01-25,SUNPHARMA.NS,1.835275650024414,929521
1999-01-25,TATACONSUM.NS,22.074440002441406,38689000
1999-01-25,TATASTEEL.NS,2.766563653945923,46547329
1999-01-25,TITAN.NS,3.9182324409484863,1420000
1999-01-25,WIPRO.NS,10.688974380493164,1713066
1999-01-26,AXISBANK.NS,2.159058094024658,0
1999-01-26,BPCL.NS,2.7677886486053467,0
1999-01-26,BRITANNIA.NS,53.073997497558594,0
1999-01-26,CIPLA.NS,20.87704849243164,0
1999-01-26,DRREDDY.NS,23.19684410095215,0
1999-01-26,EICHERMOT.NS,0.7012237906455994,0
1999-01-26,HDFCBANK.NS,2.2076539993286133,0
1999-01-26,HINDALCO.NS,31.6490535736084,0
1999-01-26,HINDUNILVR.NS,96.5870361328125,0
1999-01-26,INFY.NS,11.004855155944824,0
1999-01-26,ITC.NS,8.858696937561035,0
1999-01-26,M&M.NS,14.411125183105469,0
1999-01-26,ONGC.NS,4.998513698577881,0
1999-01-26,RELIANCE.NS,6.70590877532959,0
1999-01-26,SBIN.NS,10.419157028198242,0
1999-01-26,SUNPHARMA.NS,1.835275650024414,0
1999-01-26,TATACONSUM.NS,22.074440002441406,0
1999-01-26,TATASTEEL.NS,2.766563653945923,0
1999-01-26,TITAN.NS,3.9182324409484863,0
1999-01-26,WIPRO.NS,10.688974380493164,0
1999-01-27,AXISBANK.NS,2.11932110786438,5000
1999-01-27,BPCL.NS,2.8218414783477783,2087232
1999-01-27,BRITANNIA.NS,52.606388092041016,193500
1999-01-27,CIPLA.NS,22.5481014251709,907500
1999-01-27,DRREDDY.NS,23.659273147583008,4810000
1999-01-27,EICHERMOT.NS,0.8180943131446838,216000
1999-01-27,HDFCBANK.NS,2.263242483139038,2032000
1999-01-27,HINDALCO.NS,32.219242095947266,1052691
1999-01-27,HINDUNILVR.NS,99.02356719970705,2738500
1999-01-27,INFY.NS,11.133484840393066,12838144
1999-01-27,ITC.NS,9.086792945861816,171047764
1999-01-27,M&M.NS,14.767444610595703,334000
1999-01-27,ONGC.NS,4.965565204620361,252900
1999-01-27,RELIANCE.NS,6.859459400177002,96001614
1999-01-27,SBIN.NS,10.601068496704102,48738128
1999-01-27,SUNPHARMA.NS,1.8954014778137207,1097351
1999-01-27,TATACONSUM.NS,22.6223258972168,26106000
1999-01-27,TATASTEEL.NS,2.979670763015747,71832749
1999-01-27,TITAN.NS,3.855470657348633,1414000
1999-01-27,WIPRO.NS,11.544110298156738,1464533
1999-01-28,AXISBANK.NS,2.092829704284668,8500
1999-01-28,BPCL.NS,2.8068630695343018,606888
1999-01-28,BRITANNIA.NS,51.66415786743164,115500
1999-01-28,CIPLA.NS,24.08338737487793,856875
1999-01-28,DRREDDY.NS,23.03552627563477,1908000
1999-01-28,EICHERMOT.NS,0.7888767719268799,133000
1999-01-28,HDFCBANK.NS,2.235448122024536,1482000
1999-01-28,HINDALCO.NS,31.71312713623047,511659
1999-01-28,HINDUNILVR.NS,100.30191802978516,3084000
1999-01-28,INFY.NS,10.724374771118164,11460352
1999-01-28,ITC.NS,8.869743347167969,104238146
1999-01-28,M&M.NS,14.573445320129396,128400
1999-01-28,ONGC.NS,4.777297496795654,235800
1999-01-28,RELIANCE.NS,6.673183917999268,66867545
1999-01-28,SBIN.NS,10.53206729888916,38436766
1999-01-28,SUNPHARMA.NS,1.8824950456619265,503490
1999-01-28,TATACONSUM.NS,22.5074405670166,24719000
1999-01-28,TATASTEEL.NS,2.8916208744049072,58380083
1999-01-28,TITAN.NS,3.655971765518189,516000
1999-01-28,WIPRO.NS,10.96987247467041,2531999
1999-01-29,AXISBANK.NS,2.006732225418091,37000
1999-01-29,BPCL.NS,2.7449951171875,1095624
1999-01-29,BRITANNIA.NS,51.25030517578125,207000
1999-01-29,CIPLA.NS,23.509445190429688,459375
1999-01-29,DRREDDY.NS,23.358156204223636,3894000
1999-01-29,EICHERMOT.NS,0.7625808119773865,40000
1999-01-29,HDFCBANK.NS,2.410154342651367,3234000
1999-01-29,HINDALCO.NS,31.77718544006348,296069
1999-01-29,HINDUNILVR.NS,106.0818328857422,4986500
1999-01-29,INFY.NS,11.231146812438965,14515200
1999-01-29,ITC.NS,8.913923263549805,86876805
1999-01-29,M&M.NS,14.49030590057373,206400
1999-01-29,ONGC.NS,4.79926061630249,128700
1999-01-29,RELIANCE.NS,6.67821741104126,50308033
1999-01-29,SBIN.NS,10.47561264038086,28435365
1999-01-29,SUNPHARMA.NS,1.904531717300415,1975233
1999-01-29,TATACONSUM.NS,22.26884078979492,17493000
1999-01-29,TATASTEEL.NS,2.947768211364746,38913524
1999-01-29,TITAN.NS,3.586483955383301,636000
1999-01-29,WIPRO.NS,10.623613357543944,2679466
1999-02-01,AXISBANK.NS,2.0530920028686523,7500
1999-02-01,BPCL.NS,2.7287135124206543,727848
1999-02-01,BRITANNIA.NS,51.90496444702149,175500
1999-02-01,CIPLA.NS,22.38364028930664,275625
1999-02-01,DRREDDY.NS,22.80323982238769,2930000
1999-02-01,EICHERMOT.NS,0.7304413318634033,32000
1999-02-01,HDFCBANK.NS,2.245374917984009,1574000
1999-02-01,HINDALCO.NS,30.883451461791992,294894
1999-02-01,HINDUNILVR.NS,103.25201416015624,3323500
1999-02-01,INFY.NS,10.802385330200195,9889280
1999-02-01,ITC.NS,8.838814735412598,116173776
1999-02-01,M&M.NS,14.351740837097168,328000
1999-02-01,ONGC.NS,4.8165202140808105,124200
1999-02-01,RELIANCE.NS,6.469287872314453,46323079
1999-02-01,SBIN.NS,10.102375984191896,25650392
1999-02-01,SUNPHARMA.NS,1.92656672000885,2943484
1999-02-01,TATACONSUM.NS,21.45585250854492,9592500
1999-02-01,TATASTEEL.NS,2.862269639968872,43414370
1999-02-01,TITAN.NS,3.3623287677764893,358000
1999-02-01,WIPRO.NS,9.773773193359377,1055199
1999-02-02,AXISBANK.NS,2.1126980781555176,34500
1999-02-02,BPCL.NS,2.686383008956909,1494072
1999-02-02,BRITANNIA.NS,52.58301162719727,97500
1999-02-02,CIPLA.NS,22.29534339904785,412500
1999-02-02,DRREDDY.NS,22.4978141784668,3502000
1999-02-02,EICHERMOT.NS,0.7304413318634033,55000
1999-02-02,HDFCBANK.NS,2.195742130279541,2190000
1999-02-02,HINDALCO.NS,30.15949440002441,766608
1999-02-02,HINDUNILVR.NS,103.47051239013672,1983500
1999-02-02,INFY.NS,10.528573036193848,15393024
1999-02-02,ITC.NS,8.759284019470215,115753178
1999-02-02,M&M.NS,14.094398498535156,453600
1999-02-02,ONGC.NS,4.432141304016113,221400
1999-02-02,RELIANCE.NS,6.313218593597412,78162799
1999-02-02,SBIN.NS,9.832648277282717,37720544
1999-02-02,SUNPHARMA.NS,1.91082775592804,2001053
1999-02-02,TATACONSUM.NS,21.022855758666992,14072000
1999-02-02,TATASTEEL.NS,2.858442068099976,36546439
1999-02-02,TITAN.NS,3.631314754486084,1284000
1999-02-02,WIPRO.NS,9.356573104858398,3469333
1999-02-03,AXISBANK.NS,2.099452495574951,60500
1999-02-03,BPCL.NS,2.741738796234131,532008
1999-02-03,BRITANNIA.NS,52.395957946777344,138000
1999-02-03,CIPLA.NS,22.60438537597656,191250
1999-02-03,DRREDDY.NS,24.298070907592773,5868000
1999-02-03,EICHERMOT.NS,0.7012237906455994,35000
1999-02-03,HDFCBANK.NS,2.223536491394043,1544000
1999-02-03,HINDALCO.NS,30.8802490234375,258473
1999-02-03,HINDUNILVR.NS,104.79527282714844,1361500
1999-02-03,INFY.NS,11.073933601379396,9877504
1999-02-03,ITC.NS,9.002291679382324,134109934
1999-02-03,M&M.NS,14.038969993591309,186800
1999-02-03,ONGC.NS,4.612562656402588,54900
1999-02-03,RELIANCE.NS,6.507045745849609,66360585
1999-02-03,SBIN.NS,9.976922988891602,24612418
1999-02-03,SUNPHARMA.NS,1.9832314252853396,2478723
1999-02-03,TATACONSUM.NS,22.36899948120117,28399000
1999-02-03,TATASTEEL.NS,2.9834988117218018,56921360
1999-02-03,TITAN.NS,3.7882232666015625,1606000
1999-02-03,WIPRO.NS,9.611149787902832,1928266
1999-02-04,AXISBANK.NS,2.0530920028686523,30000
1999-02-04,BPCL.NS,2.650564670562744,983712
1999-02-04,BRITANNIA.NS,52.13877487182617,87000
1999-02-04,CIPLA.NS,22.95758056640625,481875
1999-02-04,DRREDDY.NS,24.17547607421875,9204000
1999-02-04,EICHERMOT.NS,0.6427884101867676,237000
1999-02-04,HDFCBANK.NS,2.199712991714477,584000
1999-02-04,HINDALCO.NS,30.492637634277344,296069
1999-02-04,HINDUNILVR.NS,103.25201416015624,657500
1999-02-04,INFY.NS,10.921485900878906,7339520
1999-02-04,ITC.NS,9.032668113708496,150817011
1999-02-04,M&M.NS,14.074600219726562,326000
1999-02-04,ONGC.NS,4.529410362243652,168300
1999-02-04,RELIANCE.NS,6.32328987121582,65990168
1999-02-04,SBIN.NS,9.741689682006836,19774698
1999-02-04,SUNPHARMA.NS,2.032024383544922,7720191
1999-02-04,TATACONSUM.NS,22.2393856048584,34894000
